file,facility_code,date_opened,facility_type,ownership,OPD...Outpatient.Services,IMCI...Integrated.Management.of,Nutritional.Counseling,Minor.Surgical.Interventions,mRDT...Rapid.Diagnostic.Tests,First.Line.Treatment,STI...Management.of.Sexually.Transmitted.Illness,VCT...Voluntary.Counseling.and.Testing,PITC...Provider.Initiated.Testing.And.Counseling,PMTCT...ANC,PMTCT...Maternity,VMMC...Voluntary.Medical.Male.Circumcision.Services,Dispensing.Room,Antenatal.Care,Postnatal.Care,BEmOC...Basic.Emergency.Obstetric.Care,Vaccination,IMM.BASIC...Basic.Immunization
facility_120767-9.pdf,120767-9,2021-06-01,Hospital at Regional Level,"Private, Company/Business Name :",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120768-7.pdf,120768-7,1970-01-01,Dispensary,"Private, For Profit : LIULI COH3 & J",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120769-5.pdf,120769-5,2020-02-19,Dispensary,"Private, For Profit : ANDREA KITUMBIKA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120772-9.pdf,120772-9,2016-11-02,Basic Dental Clinic,"Private, Faith Based Organization (FBO)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120773-7.pdf,120773-7,2019-01-01,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120774-5.pdf,120774-5,2019-01-01,Dispensary,"Public, LGA : Tanzania",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120775-2.pdf,120775-2,2018-12-03,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120776-0.pdf,120776-0,2020-01-01,Health Center,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120777-8.pdf,120777-8,2021-07-01,Health Center,"Public, LGA : Tanzania",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
facility_120778-6.pdf,120778-6,2021-12-09,Dispensary,"Public, LGA : Tanzania",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_120780-2.pdf,120780-2,2022-01-01,Dispensary,"Public, LGA : Government",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120781-0.pdf,120781-0,2024-06-27,Comprehensive Dental Clinic,"Private, Company/Business Name : CURE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120782-8.pdf,120782-8,2021-12-31,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120783-6.pdf,120783-6,2021-12-10,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
facility_120785-1.pdf,120785-1,2021-12-16,Specialized Polyclinic,"Private, Company/Business Name :",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120786-9.pdf,120786-9,2022-03-30,PolyClinic,"Private, Company/Business Name :",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
facility_120787-7.pdf,120787-7,2021-10-21,Health Center,"Public, LGA : TD HANDENI TC",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_120788-5.pdf,120788-5,2022-07-01,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120789-3.pdf,120789-3,1970-01-01,Level IA2 (Dispensary Laboratory),"Private, For Profit : Sabato George",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120791-9.pdf,120791-9,2021-12-15,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
facility_120792-7.pdf,120792-7,2021-10-04,Health Center,"Public, LGA : LGA",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120793-5.pdf,120793-5,2021-11-30,Health Center,"Public, LGA : LGA",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_120794-3.pdf,120794-3,2022-01-07,Health Center,"Public, LGA : Tanzania",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
facility_120795-0.pdf,120795-0,2021-06-11,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
facility_120797-6.pdf,120797-6,2022-07-01,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120798-4.pdf,120798-4,2022-07-30,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
facility_120799-2.pdf,120799-2,2022-07-31,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120800-8.pdf,120800-8,2022-07-31,Dispensary,"Public, LGA : Tanzania",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120801-6.pdf,120801-6,2022-07-01,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_120802-4.pdf,120802-4,2020-08-12,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
facility_120803-2.pdf,120803-2,2022-01-01,Dispensary,"Public, LGA : LGA",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
facility_120804-0.pdf,120804-0,2021-12-31,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
facility_120805-7.pdf,120805-7,2022-01-31,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
facility_120806-5.pdf,120806-5,2022-01-31,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120807-3.pdf,120807-3,2022-01-31,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
facility_120808-1.pdf,120808-1,2021-12-31,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
facility_120809-9.pdf,120809-9,2022-01-31,District Hospital,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120811-5.pdf,120811-5,2022-11-18,District Hospital,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120812-3.pdf,120812-3,2022-05-23,Dispensary,"Public, LGA : Tanzania",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
facility_120814-9.pdf,120814-9,2021-12-30,Dispensary,"Public, LGA : Geita TC",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
facility_120815-6.pdf,120815-6,2023-05-08,Dispensary,"Public, LGA : Tanzania",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120816-4.pdf,120816-4,2021-12-21,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120817-2.pdf,120817-2,2019-10-02,Dispensary,"Public, LGA : LGA",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120818-0.pdf,120818-0,2022-01-05,Dispensary,"Public, LGA : Tanzania",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
facility_120819-8.pdf,120819-8,2021-11-30,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_120820-6.pdf,120820-6,2021-12-01,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120821-4.pdf,120821-4,2021-10-01,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
facility_120823-0.pdf,120823-0,2021-09-24,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
facility_120824-8.pdf,120824-8,2021-11-15,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120825-5.pdf,120825-5,2021-10-20,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120826-3.pdf,120826-3,2021-09-08,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_120827-1.pdf,120827-1,2021-09-23,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120828-9.pdf,120828-9,2021-10-27,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120829-7.pdf,120829-7,2021-11-10,Health Center,"Public, LGA : DED - Mafia",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120830-5.pdf,120830-5,2021-08-02,Dispensary,"Public, LGA : DED - Mafia",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120832-1.pdf,120832-1,2018-07-01,Dispensary,"Public, LGA : government",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120833-9.pdf,120833-9,2022-01-01,Dispensary,"Public, LGA : LGA",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120834-7.pdf,120834-7,2022-06-01,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120836-2.pdf,120836-2,2021-09-14,Health Center,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120837-0.pdf,120837-0,2017-09-07,Dispensary,"Public, LGA : LGA",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
facility_120838-8.pdf,120838-8,2018-11-29,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120839-6.pdf,120839-6,2019-04-01,Dispensary,"Public, LGA : Tanzania",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
facility_120841-2.pdf,120841-2,2019-03-11,Health Center,"Public, LGA : Tanzania",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120842-0.pdf,120842-0,2020-02-12,Dispensary,"Public, LGA : Tanzania",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120843-8.pdf,120843-8,2018-07-18,Dispensary,"Public, LGA : Tanzania",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
facility_120844-6.pdf,120844-6,2018-06-10,Dispensary,"Public, LGA : Tanzania",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
facility_120845-3.pdf,120845-3,2023-07-24,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120846-1.pdf,120846-1,2021-12-21,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_120848-7.pdf,120848-7,2021-11-24,Dispensary,"Public, LGA : LGA Public",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_120849-5.pdf,120849-5,2021-10-15,Health Center,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120850-3.pdf,120850-3,2021-09-15,Dispensary,"Public, LGA : LGA",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120851-1.pdf,120851-1,2021-03-15,Dispensary,"Public, LGA : Tanzania",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120852-9.pdf,120852-9,2021-05-15,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120853-7.pdf,120853-7,2022-07-31,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
facility_120854-5.pdf,120854-5,2018-08-08,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
facility_120855-2.pdf,120855-2,2019-07-01,Dispensary,"Public, LGA : LGA",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_120857-8.pdf,120857-8,2022-01-05,Super Specialised Clinic,"Private, Company/Business Name :",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120858-6.pdf,120858-6,2021-02-10,Health Center,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120859-4.pdf,120859-4,2021-09-21,Health Center,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120861-0.pdf,120861-0,2021-08-01,Dispensary,"Public, LGA : Tanzania",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120862-8.pdf,120862-8,2021-06-01,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_120864-4.pdf,120864-4,2022-01-01,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_120865-1.pdf,120865-1,2022-02-01,Dispensary,"Public, LGA : Tanzania",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
facility_120866-9.pdf,120866-9,2021-06-01,Dispensary,"Public, LGA : Tanzania",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120869-3.pdf,120869-3,2020-07-15,Health Center,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120870-1.pdf,120870-1,2020-07-15,Health Center,"Public, LGA : Tanzania",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120872-7.pdf,120872-7,2021-06-30,Health Center,"Public, LGA : Mbeya District Council",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120874-3.pdf,120874-3,2020-01-15,PolyClinic,"Private, Company/Business Name",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120875-0.pdf,120875-0,2022-01-12,Dispensary,"Private, Company/Business Name : Albu",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_120876-8.pdf,120876-8,2020-05-19,Dispensary,"Private, Company/Business Name :",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120877-6.pdf,120877-6,2020-05-19,Basic Dental Clinic,"Private, For Profit : DR. CHRISTIAN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120878-4.pdf,120878-4,2022-02-06,Dispensary,"Private, For Profit : Seni ngusa",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
facility_120879-2.pdf,120879-2,2022-02-17,Health Center,"Public, LGA : Government",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
facility_120880-0.pdf,120880-0,2022-12-31,Dispensary,"Public, LGA : Tanzania",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_120881-8.pdf,120881-8,2021-04-16,Dispensary,"Public, LGA : Tanzania",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120882-6.pdf,120882-6,2023-08-15,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
facility_120883-4.pdf,120883-4,2022-03-31,Health Center,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
facility_120884-2.pdf,120884-2,2022-01-10,Dispensary,"Public, LGA : Tanzania",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_120885-9.pdf,120885-9,2019-10-16,Dispensary,"Private, Company/Business Name :",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120886-7.pdf,120886-7,2019-06-27,Dispensary,"Private, For Profit : AGNES EDWARD",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_120887-5.pdf,120887-5,2020-03-09,PolyClinic,"Private, For Profit : Hores Isaack Msaky",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
